Word, frequency/nthe, 1
generally, 1
evident, 1
whenever, 1
yielding, 1
begun, 1
entertain, 1
united, 1
composure, 1
uniform, 1
cheerfulness, 1
guard, 1
suspicions, 1
impertinent, 1
able, 1
impose, 1
public, 1
case, 1
disadvantage, 1
guarded, 1
conceals, 1
affection, 1
opportunity, 1
fixing, 1
consolation, 1
dark, 1
gratitude, 1
almost, 1
attachment, 1
safe, 1
itself, 1
begin, 1
freelya, 1
slight, 1
encouragement, 1
nine, 1
show, 1
feels, 1
undoubtedly, 1
allow, 1
perceive, 1
simpleton, 1
discover, 1
remember, 1
partial, 1
endeavour, 1
conceal, 1
sees, 1
tolerably, 1
hours, 1
together, 1
each, 1
mixed, 1
parties, 1
conversing, 1
halfhour, 1
command, 1
secure, 1
leisure, 1
plan, 1
adopt, 1
acting, 1
degree, 1
reasonableness, 1
dined, 1
represent, 1
appetite, 1
evenings, 1
togetherand, 1
enabled, 1
ascertain, 1
vingtun, 1
commerce, 1
leading, 1
unfolded, 1
success, 1
happiness, 1
studying, 1
twelvemonth, 1
marriage, 1
entirely, 1
dispositions, 1
similar, 1
beforehand, 1
advance, 1
felicity, 1
continue, 1
grow, 1
unlike, 1
vexation, 1
possible, 1
defects, 1
pass, 1
laugh, 1
sound, 1
occupied, 1
attentions, 1
far, 1
suspecting, 1
becoming, 1
scarcely, 1
criticise, 1
sooner, 1
clear, 1
feature, 1
face, 1
rendered, 1
expression, 1
discovery, 1
succeeded, 1
mortifying, 1
detected, 1
critical, 1
failure, 1
symmetry, 1
forced, 1
acknowledge, 1
light, 1
asserting, 1
fashionable, 1
caught, 1
playfulness, 1
perfectly, 1
unaware, 1
nowhere, 1
attended, 1
doing, 1
notice, 1
lucass, 1
assembled, 1
colonel, 1
forster, 1
satirical, 1
approaching, 1
seeming, 1
intention, 1
defied, 1
provoking, 1
energy, 1
energetic, 1
severe, 1
turn, 1
teased, 1
open, 1
instrument, 1
follows, 1
strange, 1
friendalways, 1
wanting, 1
play, 1
sing, 1
musical, 1
invaluable, 1
performers, 1
persevering, 1
gravely, 1
glancing, 1
saying, 1
course, 1
familiar, 1
breath, 1
cool, 1
porridge, 1
swell, 1
song, 1
performance, 1
capital, 1
entreaties, 1
eagerly, 1
plain, 1
worked, 1
hard, 1
accomplishments, 1
impatient, 1
display, 1
neither, 1
genius, 1
taste, 1
application, 1
pedantic, 1
injured, 1
higher, 1
excellence, 1
reached, 1
playing, 1
concerto, 1
scotch, 1
irish, 1
airs, 1
request, 1
three, 1
officers, 1
joined, 1
stood, 1
silent, 1
indignation, 1
mode, 1
passing, 1
exclusion, 1
engrossed, 1
thoughts, 1
thus, 1
refinements, 1
polished, 1
society, 1
vogue, 1
societies, 1
savage, 1
performs, 1
delightfully, 1
pause, 1
group, 1
adept, 1
science, 1
inconsiderable, 1
proper, 1
pay, 1
avoid, 1
conclude, 1
bowed, 1
myselffor, 1
feel, 1
paused, 1
companion, 1
instant, 1
moving, 1
action, 1
gallant, 1
desirable, 1
refuse, 1
taking, 1
hand, 1
surprised, 1
receive, 1
instantly, 1
discomposure, 1
entreat, 1
moved, 1
order, 1
grave, 1
propriety, 1
requested, 1
shake, 1
attempt, 1
persuasion, 1
excel, 1
cruel, 1
deny, 1
dislikes, 1
oblige, 1
politeness, 1
smiling, 1
considering, 1
inducement, 1
complaisancefor, 1
archly, 1
resistance, 1
complacency, 1
accosted, 1
reverie, 1
mannerin, 1
annoyed, 1
insipidity, 1
noisethe, 1
nothingness, 1
selfimportance, 1
strictures, 1
conjecture, 1
totally, 1
wrong, 1
agreeably, 1
meditating, 1
pair, 1
bestow, 1
desired, 1
inspiring, 1
intrepidity, 1
repeated, 1
favouriteand, 1
pray, 1
exactly, 1
ladys, 1
imagination, 1
rapid, 1
jumps, 1
matrimony, 1
wishing, 1
nay, 1
serious, 1
motherinlaw, 1
pemberley, 1
indifference, 1
wit, 1
flowed, 1
7, 1
unfortunately, 1
entailed, 1
default, 1
heirs, 1
male, 1
relation, 1
mothers, 1
ample, 1
supply, 1
deficiency, 1
attorney, 1
phillips, 1
clerk, 1
line, 1
convenient, 1
distance, 1
usually, 1
thither, 1
duty, 1
aunt, 1
milliners, 1
shop, 1
frequent, 1
vacant, 1
offered, 1
amuse, 1
furnish, 1
bare, 1
country, 1
contrived, 1
learn, 1
supplied, 1
recent, 1
militia, 1
regiment, 1
remain, 1
winter, 1
headquarters, 1
visits, 1
productive, 1
interesting, 1
names, 1
connections, 1
lodgings, 1
secret, 1
length, 1
visited, 1
opened, 1
store, 1
unknown, 1
animation, 1
worthless, 1
opposed, 1
regimentals, 1
ensign, 1
effusions, 1
coolly, 1
collect, 1
silliest, 1
suspected, 1
captain, 1
carter, 1
astonished, 1
ready, 1
slightingly, 1
anybodys, 1
yesbut, 1
happens, 1
sentiments, 1
coincided, 1
differ, 1
foolish, 1
red, 1
welland, 1
smart, 1
williams, 1
watsons, 1
clarkes, 1
prevented, 1
replying, 1
footman, 1
note, 1
servant, 1
sparkled, 1
calling, 1
haste, 1
aloud, 1
compassionate, 1
dine, 1
today, 1
louisa, 1
danger, 1
hating, 1
lives, 1
teteatete, 1
quarrel, 1
receipt, 1
officersyours, 1
caroline, 1
dining, 1
horseback, 1
seems, 1
rain, 1
stay, 1
scheme, 1
horses, 1
theirs, 1
coach, 1
spare, 1
wanted, 1
farm, 1
oftener, 1
answered, 1
extort, 1
acknowledgment, 1
cheerful, 1
prognostics, 1
bad, 1
rained, 1
uneasy, 1
intermission, 1
lucky, 1
aware, 1
contrivance, 1
breakfast, 1
dearest, 1
unwell, 1
imputed, 1
getting, 1
wet, 1
through, 1
yesterday, 1
returning, 1
insist, 1
jonestherefore, 1
alarmed, 1
meand, 1
sore, 1
throat, 1
headache, 1
meyours, 1
dangerous, 1
fit, 1
illnessif, 1
die, 1
comfort, 1
pursuit, 1
under, 1
orders, 1
dying, 1
trifling, 1
colds, 1
stays, 1
horsewoman, 1
alternative, 1
resolution, 1
dirt, 1
janewhich, 1
hint, 1
motive, 1
miles, 1
activity, 1
benevolence, 1
impulse, 1
guided, 1
reason, 1
exertion, 1
proportion, 1
required, 1
accepted, 1
set, 1
along, 1
goes, 1
parted, 1
repaired, 1
wives, 1
crossing, 1
field, 1
pace, 1
jumping, 1
stiles, 1
springing, 1
puddles, 1
finding, 1
view, 1
weary, 1
ankles, 1
dirty, 1
stockings, 1
glowing, 1
warmth, 1
exercise, 1
shown, 1
breakfastparlour, 1
appearance, 1
created, 1
weather, 1
incredible, 1
held, 1
contempt, 1
politely, 1
divided, 1
brilliancy, 1
complexion, 1
occasions, 1
justifying, 1
coming, 1
latter, 1
inquiries, 1
favourably, 1
slept, 1
feverish, 1
withheld, 1
alarm, 1
inconvenience, 1
expressing, 1
longed, 1
besides, 1
expressions, 1
treated, 1
silently, 1
solicitude, 1
showed, 1
apothecary, 1
examined, 1
patient, 1
supposed, 1
cold, 1
advised, 1
bed, 1
draughts, 1
readily, 1
symptoms, 1
increased, 1
ached, 1
acutely, 1
quit, 1
absent, 1
elsewhere, 1
clock, 1
unwillingly, 1
pressing, 1
testified, 1
concern, 1
parting, 1
convert, 1
thankfully, 1
consented, 1
acquaint, 1
clothes, 1
8, 1
oclock, 1
retired, 1
dress, 1
halfpast, 1
summoned, 1
poured, 1
distinguishing, 1
disliked, 1
restored, 1
enjoyment, 1
anxiety, 1
intruder, 1
believed, 1
indolent, 1
cards, 1
prefer, 1
dish, 1
ragout, 1
abusing, 1
impertinence, 1
style, 1
walker, 1
wild, 1
nonsensical, 1
scampering, 1
hair, 1
untidy, 1
blowsy, 1
petticoat, 1
inches, 1
mud, 1
hide, 1
picture, 1
exact, 1
lost, 1
escaped, 1
inclined, 1
exhibition, 1
whatever, 1
abominable, 1
sort, 1
independence, 1
countrytown, 1
decorum, 1
shows, 1
whisper, 1
adventure, 1
affected, 1
brightened, 1
speech, 1
excessive, 1
low, 1
uncle, 1
somewhere, 1
cheapside, 1
laughed, 1
heartily, 1
uncles, 1
fill, 1
jot, 1
materially, 1
lessen, 1
assent, 1
indulged, 1
mirth, 1
expense, 1
vulgar, 1
relations, 1
renewal, 1
tenderness, 1
leaving, 1
diningparlour, 1
coffee, 1
poorly, 1
late, 1
sleep, 1
downstairs, 1
drawingroom, 1
loo, 1
invited, 1
below, 1
reading, 1
singular, 1
despises, 1
reader, 1
deserve, 1
censure, 1
nursing, 1
thanked, 1
table, 1
lying, 1
fetch, 1
othersall, 1
afforded, 1
larger, 1
benefit, 1
idle, 1
fellow, 1
assured, 1
suit, 1
work, 1
generations, 1
buying, 1
comprehend, 1
add, 1
beauties, 1
charles, 1
build, 1
advise, 1
model, 1
finer, 1
buy, 1
sell, 1
possibilities, 1
imitation, 1
laying, 1
wholly, 1
aside, 1
cardtable, 1
stationed, 1
observe, 1
game, 1
grown, 1
spring, 1
height, 1
taller, 1
pianoforte, 1
exquisite, 1
amazing, 1
patience, 1
paint, 1
tables, 1
cover, 1
screens, 1
net, 1
purses, 1
spoken, 1
informed, 1
list, 1
extent, 1
applied, 1
deserves, 1
otherwise, 1
netting, 1
purse, 1
covering, 1
screen, 1
agreeing, 1
estimation, 1
boast, 1
knowing, 1
halfadozen, 1
range, 1
faithful, 1
assistant, 1
esteemed, 1
surpass, 1
thorough, 1
music, 1
singing, 1
drawing, 1
modern, 1
languages, 1
possess, 1
tone, 1
voice, 1
halfdeserved, 1
substantial, 1
improvement, 1
extensive, 1
longer, 1
sex, 1
possibility, 1
capacity, 1
elegance, 1
describe, 1
injustice, 1
implied, 1
protesting, 1
bitter, 1
complaints, 1
inattention, 1
forward, 1
undervaluing, 1
succeeds, 1
paltry, 1
device, 1
art, 1
remark, 1
chiefly, 1
meanness, 1
arts, 1
condescend, 1
employ, 1
captivation, 1
bears, 1
affinity, 1
cunning, 1
despicable, 1
worse, 1
urged, 1
jones, 1
sent, 1
service, 1
recommended, 1
eminent, 1
physicians, 1
comply, 1
proposal, 1
decidedly, 1
uncomfortable, 1
miserable, 1
solaced, 1
wretchedness, 1
duets, 1
supper, 1
relief, 1
housekeeper, 1
directions, 1
9, 1
chief, 1
housemaid, 1
amendment, 1
desiring, 1
contents, 1
quickly, 1
complied, 1
accompanied, 1
apparent, 1
illness, 1
alarming, 1
recovering, 1
restoration, 1
health, 1
probably, 1
remove, 1
listen, 1
carried, 1
advisable, 1
parlour, 1
trespass, 1
removal, 1
madam, 1
civility, 1
remains, 1
profuse, 1
acknowledgments, 1
become, 1
suffers, 1
vast, 1
exception, 1
sweetest, 1
prospect, 1
gravel, 1
hurry, 1
lease, 1
done, 1
resolve, 1
yesi, 1
pitiful, 1
follow, 1
intricate, 1
estimable, 1
run, 1
suffered, 1
studier, 1
amusing, 1
study, 1
characters, 1
subjects, 1
move, 1
confined, 1
unvarying, 1
alter, 1
offended, 1
mentioning, 1
gained, 1
victory, 1
triumph, 1
except, 1
shops, 1
places, 1
pleasanter, 1
advantages, 1
ayethat, 1
blushing, 1
mistook, 1
variety, 1
meeting, 1
neighbourhoods, 1
fourandtwenty, 1
enable, 1
delicate, 1
directed, 1
expressive, 1
smile, 1
genteel, 1
persons, 1
important, 1
mouths, 1
mincepies, 1
differently, 1
judge, 1
pity, 1
plainbut, 1
envied, 1
child, 1
janeone, 1
trust, 1
partiality, 1
fifteen, 1
gardiners, 1
sisterinlaw, 1
wrote, 1
verses, 1
overcome, 1
efficacy, 1
poetry, 1
driving, 1
food, 1
stout, 1
healthy, 1
nourishes, 1
strong, 1
thin, 1
inclination, 1
sonnet, 1
starve, 1
ensued, 1
tremble, 1
lest, 1
exposing, 1
repeating, 1
apology, 1
troubling, 1
unaffectedly, 1
performed, 1
graciousness, 1
ordered, 1
signal, 1
whispering, 1
result, 1
tax, 1
wellgrown, 1
favourite, 1
animal, 1
selfconsequence, 1
dinners, 1
assurance, 1
abruptly, 1
reminded, 1
adding, 1
shameful, 1
sudden, 1
attack, 1
ear, 1
engagement, 1
recovered, 1
yesit, 1
wait, 1
shame, 1
departed, 1
remarks, 1
prevailed, 1
witticisms, 1
10, 1
invalid, 1
slowly, 1
mend, 1
lootable, 1
appear, 1
writing, 1
seated, 1
watching, 1
progress, 1
letter, 1
repeatedly, 1
messages, 1
piquet, 1
needlework, 1
amused, 1
attending, 1
perpetual, 1
commendations, 1
handwriting, 1
evenness, 1
unconcern, 1
praises, 1
formed, 1
curious, 1
dialogue, 1
union, 1
write, 1
fast, 1
letters, 1
odious, 1
lot, 1
pen, 1
pens, 1
thank, 1
youbut, 1
contrive, 1
harp, 1
infinitely, 1
grantleys, 1
defer, 1
justice, 1
january, 1
determine, 1
rule, 1
studies, 1
syllables, 1
writes, 1
careless, 1
imaginable, 1
leaves, 1
blots, 1
flow, 1
rapidly, 1
